/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_56_969.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_56_969.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_56_969.jpg, 0, 1, 0, 4.266444
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_070.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_070.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_070.jpg, 0, 1, 0, 5.429496
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_173.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_173.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_173.jpg, 0, 1, 0, 6.81044
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_279.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_279.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_279.jpg, -0.2015523, 1, 0, 7.940381
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_385.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_385.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_385.jpg, -0.301122, 1, 0, 9.028355
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_487.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_487.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_487.jpg, -0.0003029108, 1, 0, 10.14315
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_594.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_594.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_594.jpg, 0, 1, 0, 11.56385
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_698.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_698.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_698.jpg, 0, 1, 0, 12.53725
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_800.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_800.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_800.jpg, -0.2042098, 1, 0, 13.69747
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_57_907.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_57_907.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_57_907.jpg, -0.2640896, 1, 0, 14.62001
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_009.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_009.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_009.jpg, 0, 1, 0, 15.74143
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_113.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_113.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_113.jpg, 0, 1, 0, 16.97223
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_220.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_220.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_220.jpg, -0.142239, 1, 0, 17.97723
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_330.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_330.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_330.jpg, -0.3835351, 1, 0, 18.93687
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_575.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_575.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_575.jpg, 0, 1, 0, 21.56113
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_675.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_675.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_675.jpg, -0.3018333, 1, 0, 22.49543
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_776.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_776.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_776.jpg, -0.6051421, 1, 0, 23.31322
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_880.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_880.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_880.jpg, -0.293193, 1, 0, 24.25146
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_58_985.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_58_985.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_58_985.jpg, -0.00357914, 1, 0, 25.2166
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_088.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_088.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_088.jpg, -0.1238129, 1, 0, 26.15876
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_197.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_197.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_197.jpg, -0.4103941, 1, 0, 27.19584
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_300.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_300.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_300.jpg, -0.1017662, 1, 0, 28.12642
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_403.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_403.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_403.jpg, 0, 1, 0, 29.04035
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_507.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_507.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_507.jpg, 0, 1, 0, 29.95556
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_615.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_615.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_615.jpg, -0.06372321, 1, 0, 30.18904
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_715.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_715.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_715.jpg, -0.3648541, 1, 0, 30.16188
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_816.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_816.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_816.jpg, -0.3477809, 1, 0, 30.18246
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_13_59_918.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_13_59_918.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_13_59_918.jpg, -0.03978002, 1, 0, 30.1897
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_020.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_020.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_020.jpg, 0, 1, 0, 30.18935
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_129.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_129.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_129.jpg, 0, 1, 0, 30.19035
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_237.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_237.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_237.jpg, -0.2396818, 1, 0, 30.17787
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_345.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_345.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_345.jpg, 0, 1, 0, 30.18899
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_446.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_446.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_446.jpg, 0, 1, 0, 30.19069
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_552.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_552.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_552.jpg, 0, 1, 0, 30.19035
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_661.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_661.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_661.jpg, 0, 1, 0, 30.1903
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_762.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_762.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_762.jpg, 0, 1, 0, 30.1903
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_868.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_868.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_868.jpg, -0.03686392, 1, 0, 30.18999
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_00_973.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_00_973.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_00_973.jpg, -0.3892411, 1, 0, 30.15681
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_082.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_082.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_082.jpg, -0.2400302, 1, 0, 30.19004
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_191.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_191.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_191.jpg, 0, 1, 0, 30.18658
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_291.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_291.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_291.jpg, 0, 1, 0, 30.18999
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_401.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_401.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_401.jpg, 0, 1, 0, 30.19029
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_503.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_503.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_503.jpg, 0, 1, 0, 30.19031
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_615.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_615.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_615.jpg, 0, 1, 0, 30.19029
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_723.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_723.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_723.jpg, 0, 1, 0, 30.1903
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_823.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_823.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_823.jpg, 0, 1, 0, 30.19038
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_01_931.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_01_931.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_01_931.jpg, -0.1181399, 1, 0, 30.18656
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_037.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_037.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_037.jpg, -0.03998101, 1, 0, 30.19098
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_139.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_139.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_139.jpg, 0, 1, 0, 30.19007
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_245.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_245.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_245.jpg, 0, 1, 0, 30.1903
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_348.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_348.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_348.jpg, 0, 1, 0, 30.19033
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_452.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_452.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_452.jpg, 0, 1, 0, 30.19033
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_553.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_553.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_553.jpg, -0.1956031, 1, 0, 30.18015
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_665.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_665.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_665.jpg, 0, 1, 0, 30.19014
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_773.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_773.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_773.jpg, 0, 1, 0, 30.19029
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_880.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_880.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_880.jpg, -0.141204, 1, 0, 30.18525
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_02_987.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_02_987.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_02_987.jpg, -0.249606, 1, 0, 30.18014
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_088.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_088.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_088.jpg, 0, 1, 0, 30.18877
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_197.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_197.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_197.jpg, -0.2640932, 1, 0, 30.17871
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_298.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_298.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_298.jpg, 0, 1, 0, 30.18889
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_402.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_402.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_402.jpg, 0, 1, 0, 30.1901
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_511.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_511.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_511.jpg, 0, 1, 0, 30.19028
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_617.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_617.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_617.jpg, -0.1878601, 1, 0, 30.18139
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_718.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_718.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_718.jpg, -0.1890929, 1, 0, 30.18807
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_819.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_819.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_819.jpg, 0, 1, 0, 30.18933
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_03_922.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_03_922.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_03_922.jpg, 0, 1, 0, 30.19018
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_034.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_034.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_034.jpg, -0.250881, 1, 0, 30.17677
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_142.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_142.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_142.jpg, 0, 1, 0, 30.18929
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_248.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_248.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_248.jpg, 0, 1, 0, 30.19015
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_367.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_367.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_367.jpg, -0.07871425, 1, 0, 30.18911
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_560.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_560.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_560.jpg, 0, 1, 0, 30.19013
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_663.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_663.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_663.jpg, 0, 1, 0, 30.19022
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_782.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_782.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_782.jpg, 0, 1, 0, 30.19029
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_888.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_888.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_888.jpg, -0.05153418, 1, 0, 30.18973
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_04_988.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_04_988.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_04_988.jpg, -0.3402539, 1, 0, 30.16482
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_096.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_096.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_096.jpg, -0.05417061, 1, 0, 30.19086
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_201.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_201.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_201.jpg, 0, 1, 0, 30.18981
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_303.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_303.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_303.jpg, -0.162927, 1, 0, 30.18546
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_407.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_407.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_407.jpg, 0, 1, 0, 30.19013
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_514.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_514.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_514.jpg, 0, 1, 0, 30.19029
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_623.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_623.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_623.jpg, 0, 1, 0, 30.18968
/Users/ahmed/Desktop/data collcting/IMG/center_2023_10_26_15_14_05_726.jpg, /Users/ahmed/Desktop/data collcting/IMG/left_2023_10_26_15_14_05_726.jpg, /Users/ahmed/Desktop/data collcting/IMG/right_2023_10_26_15_14_05_726.jpg, 0, 1, 0, 30.19031
